D_Code,D_Name,Proj_ID,Proj_Name,Sec_ID,Sec_Name,AWC_ID,AWC_Name,Latitude,Longitude
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280101,Achampet,1401001,Achampet-I,16.3952,78.6378
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280101,Achampet,1401002,Achampet-II,16.402,78.6372
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280101,Achampet,1401003,Achampet-III,16.4261,78.6937
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280101,Achampet,1401004,Achampet-IV,16.3918,78.6348
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280101,Achampet,1401005,Achampet-V,16.3943,78.6342
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280101,Achampet,1401006,Achampet-VI,16.4003,78.6338
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280101,Achampet,1401007,Achampet-VII,16.3988,78.6424
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280101,Achampet,1401008,Achanpet-VIII (Plkapallyroad),16.4056,78.6317
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280101,Achampet,1401009,Achampet-IX (Gandhinagar),16.3989,78.6406
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280101,Achampet,1401010,Achampet-X (Tangapoor),16.3953,78.6366
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280101,Achampet,1401011,Achampet-XI (Muslimarea),16.3977,78.6382
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280101,Achampet,1401012,Achampet-XII (Sainagar),16.4016,78.6474
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280101,Achampet,1401013,Achampet-XIII (Vinayaknagar),16.395,78.6335
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280101,Achampet,1401014,Achampet-XIV (Mahendranagar),16.3979,78.6395
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280101,Achampet,1401015,Achampet-XV (Gokulnagar),16.4056,78.6317
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280101,Achampet,1401016,Achampet-XVI,16.3936,78.6357
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280101,Achampet,1401017,Achampet-XVII,16.3976,78.6287
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280101,Achampet,1401018,Achampet-XVIII,16.3898,78.6343
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280101,Achampet,1401019,Achampet-XiX,16.392,78.6309
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280101,Achampet,1401020,Achampet-XX(Sriramnagar),16.4056,78.6317
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280101,Achampet,1401021,Achampet-XXI(Tangapoor),16.396,78.6383
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280101,Achampet,1401022,Dershangadda thanda,16.3848,78.6616
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280102,Hazipoor,1401023,Shenkaraihguttathanda,16.4011,78.6372
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280102,Hazipoor,1401024,Gumpanpally,16.4054,78.683
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280102,Hazipoor,1401025,Laxmapur  PN,16.4423,78.6538
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280102,Hazipoor,1401026,Bolgatpally,16.3907,78.6913
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280102,Hazipoor,1401027,Daokkuthanda,16.3846,78.6859
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280102,Hazipoor,1401028,Rangapur-I,16.3971,78.7414
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280102,Hazipoor,1401029,Rangapur-II,16.3971,78.7414
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280102,Hazipoor,1401030,Dharugathanda,16.3971,78.7414
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280103,Inole,1401031,Brahmnapally,16.4255,78.7309
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280103,Inole,1401032,Chadhurubaithanda,16.4305,78.7443
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280103,Inole,1401033,Korrathanda,16.4365,78.7497
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280103,Inole,1401034,Dubbathanda,16.4468,78.7517
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280103,Inole,1401035,Inole-I,16.4465,78.7585
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280103,Inole,1401036,Inole-II,16.4465,78.7585
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280103,Inole,1401037,Inolethanda,16.4703,78.772
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280103,Inole,1401038,Shivarthanda,16.4568,78.7652
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280103,Inole,1401039,Bommanpally-I,16.4703,78.772
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280103,Inole,1401040,Bommanpally-II,16.4703,78.772
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280103,Inole,1401041,Bommanpally-III,16.4703,78.772
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280103,Inole,1401042,Kistathanda,16.4835,78.7642
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280103,Inole,1401043,Balyathanda,16.4835,78.7642
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280104,Siddapoor,1401044,Siddapur-I,16.5382,78.8519
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280104,Siddapoor,1401045,Siddapur-II,16.5385,78.8519
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280104,Siddapoor,1401046,Jogyathanda,16.5298,78.8962
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280104,Siddapoor,1401047,Siddapurthanda,16.5329,78.8962
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280104,Siddapoor,1401048,Manevaripally-I,16.5507,78.8979
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280102,Hazipoor,1401049,Darga Thanda II,16.5528,78.8976
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280104,Siddapoor,1401050,Marlapauthanda,16.5227,78.9164
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280104,Siddapoor,1401051,Ghanpur,16.5014,78.9518
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280104,Siddapoor,1401052,Ghanpurthanda,16.4691687,78.771529
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280104,Siddapoor,1401053,Dandiyalathanda,16.4985,78.9634
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280104,Siddapoor,1401054,Akkaram,16.4944,78.9689
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280104,Siddapoor,1401055,Akkaramthanda,16.4703,79.0101
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280104,Siddapoor,1401056,Bakklingaipally,16.485,78.9947
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280101,Achampet,1401057,Valapatla,16.4083,78.6355
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280101,Achampet,1401058,Lingotam,16.4149,78.6261
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280101,Achampet,1401059,Palkapally,16.4114,78.6005
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280102,Hazipoor,1401060,Choutapally,16.3571,78.6399
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280102,Hazipoor,1401061,Choutapally thanda,16.357,78.6398
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280102,Hazipoor,1401062,Nadimipally-I,16.419,78.6766
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280102,Hazipoor,1401063,Nadimipally-II,16.4166,78.6822
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280102,Hazipoor,1401064,Nadimpally-III,16.4196,78.6799
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280102,Hazipoor,1401065,Hazipoor-I,16.4414,78.6974
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280102,Hazipoor,1401066,Hazipoor-II,16.4383,78.7077
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280103,Inole,1401067,Buddathanda,16.433,78.7118
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280103,Inole,1401068,Chendapur,16.4403,78.7217
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280103,Inole,1401069,Singaram,16.4866,78.7421
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280103,Inole,1401070,Singarram thanda,16.4719,78.7455
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280103,Inole,1401071,Kanyathanda,16.4664,78.7527
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280103,Inole,1401072,Yeddumittathanda,16.3977453,78.6328169
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280102,Hazipoor,1401073,Chennaram  PN,16.465,78.6888
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280102,Hazipoor,1401074,Pulijala-I,16.4423,78.6538
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280102,Hazipoor,1401075,Pulijala-II,16.478,78.6935
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280104,Siddapoor,1401076,Chinyathanda,16.5392,78.8565
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280103,Inole,1401077,Ankironipally,16.46,78.7222
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280105,Amrabad,1401078,Amrabad-I,16.373,78.8339
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280105,Amrabad,1401079,Amrabad-II,16.3767,78.8304
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280105,Amrabad,1401080,Amrabad-III,16.3766,78.8304
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280105,Amrabad,1401081,Amrabad-IV,16.3771,78.8356
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280105,Amrabad,1401082,Amrabad-V,16.377,78.8303
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280105,Amrabad,1401083,Thirumalapur-I,16.4381296,78.698049
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280105,Amrabad,1401084,Thirumalapur-II,16.3517,78.894
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280105,Amrabad,1401085,Uppununthala  BK,16.3407,78.9253
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280105,Amrabad,1401086,Madhavanipally-I,16.38,78.8671
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280105,Amrabad,1401087,Madhavanipally-II,16.3766,78.8304
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280105,Amrabad,1401088,Madhavanipally-III,16.38,78.8671
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280105,Amrabad,1401089,Vanguronipally,16.3972,78.8709
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280105,Amrabad,1401090,Laxmapur  BK-I,16.4204,78.8978
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280105,Amrabad,1401091,Laxmapur-B.K-II,16.3864,78.9174
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280105,Amrabad,1401092,Laxmapur thanda BK,16.3808,78.9228
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280105,Amrabad,1401093,Kummaronipally-I,16.3931,78.8644
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280105,Amrabad,1401094,Kummaronipally-II,16.3931,78.8644
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280107,Padra,1401095,Somlathanda,16.4358,78.8778
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280107,Padra,1401096,Padara-I,16.4353,78.878
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280107,Padra,1401097,Padara-II,16.434,78.8876
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280107,Padra,1401098,Padara-III,16.4353,78.878
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280107,Padra,1401099,Padara-IV,16.436,78.877
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280107,Padra,1401100,Vonkeswaram-I,16.4285214,78.913442
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280107,Padra,1401101,Vonkeswarm-II,16.4281,78.913
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280107,Padra,1401102,Vonkeshwaram-III,16.4358,78.8781
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280107,Padra,1401103,Vonkeshwaram-IV,16.4358,78.8781
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280107,Padra,1401104,Chitlamkunta-I,16.4149,78.9516
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280107,Padra,1401105,Chitlamkunta-II,16.4158,78.9696
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280107,Padra,1401106,Chennampally thanda,16.4358,78.8778
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280108,Udimilla,1401107,Udimilla,16.4353637,78.8784252
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280108,Udimilla,1401108,Maradugu,16.3529634,79.0731341
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280108,Udimilla,1401109,Ippalapally-I,16.3545,79.072
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280108,Udimilla,1401110,Ippalapally-II,16.4358,78.8778
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280108,Udimilla,1401111,Ganugapenta,16.3529629,79.0731344
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280108,Udimilla,1401112,Maddimadugu,16.4358,78.8778
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280106,Mannanoor,1401113,Mannanoor-I,16.3641,78.7564
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280106,Mannanoor,1401114,Mannanoor-II,16.374,78.7615
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280106,Mannanoor,1401115,Mannanoor-III,16.3702,78.7604
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280106,Mannanoor,1401116,Mannanoor-IV,16.3643,78.7564
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280106,Mannanoor,1401117,Mannanoor-V,16.3643,78.7564
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280106,Mannanoor,1401118,Venkateshwarlabai-I,16.3632,78.7889
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280106,Mannanoor,1401119,Venkateshwarlabai-II,16.3646,78.7896
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280106,Mannanoor,1401120,Venkatswaralabai colny,16.3646,78.7896
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280106,Mannanoor,1401121,Thurkapally,16.354,78.7899
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280106,Mannanoor,1401122,Macharam    ,16.3837,78.789
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280106,Mannanoor,1401123,Macharam colny,16.3763,78.7942
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280105,Amrabad,1401124,Molkamamidi,16.3714,78.798
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280105,Amrabad,1401125,Kothapallythanda,16.361,78.8051
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280105,Amrabad,1401126,Yelumapally,16.3798,78.8207
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280106,Mannanoor,1401127,Kalmalonipally,16.3902,78.8232
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280106,Mannanoor,1401128,Telugupally,16.3896,78.8212
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280105,Amrabad,1401129,Chinthalonipally,16.54977,78.687028
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280105,Amrabad,1401130,Yamreddypally,16.3864,78.8352
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280106,Mannanoor,1401131,Jangam Reedy Pally,16.3924,78.8336
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280106,Mannanoor,1401132,Vatuvarlapally,16.2496,78.798
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280106,Mannanoor,1401133,Egalapenta-I,16.0974,78.9056
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280106,Mannanoor,1401134,Egalapenta-II,16.0949,78.8961
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280106,Mannanoor,1401135,Sarlapally,16.2505,78.823
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280106,Mannanoor,1401136,Kuruchinthalabai,16.2536,78.8477
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280106,Mannanoor,1401137,Domalapent-I,16.1024,78.8989
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280106,Mannanoor,1401138,Domalapent-II,16.1053,78.8984
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280104,Siddapoor,1401273,Anjaneyulu thanda (Mini),16.4389862,78.7499233
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280104,Siddapoor,1401274,Banda thanda (Mini),16.4624,79.0275
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280102,Hazipoor,1401275,Bolgatpally (Mini),16.3891,78.6887
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280103,Inole,1401276,Bommanpally (Mini),16.4703,78.7721
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280103,Inole,1401277,Bommanpally chenchu colony (Mini),16.4702,78.772
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280103,Inole,1401278,Chandhapoor (Mini),16.4403,78.7217
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280102,Hazipoor,1401279,Chenchupalugu thanda (Mini),16.3743,78.6804
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280102,Hazipoor,1401280,Chennaram P.N (Mini),16.465,78.6889
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280102,Hazipoor,1401281,Chowtapally (Mini),16.4005,78.6344
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280104,Siddapoor,1401282,Desya thanda (Mini),16.6689566,78.4896659
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280103,Inole,1401283,Inolekothathanda (Mini),16.4465,78.7585
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280102,Hazipoor,1401284,Jayaram thanda  (Mini),16.4048,78.6811
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280104,Siddapoor,1401285,Jogya thanda (Mini),16.5251,78.904
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280104,Siddapoor,1401286,Kesya thanda (Mini),16.5251,78.904
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280102,Hazipoor,1401287,LaxmapoorP.N (Mini),16.3897,78.6686
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280104,Siddapoor,1401288,Linganonipally (Mini),16.5397,78.8631
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280101,Achampet,1401289,Lingotam (Mini),16.4149,78.626
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280101,Achampet,1401290,Lingotam thanda (Mini),16.4285,78.6174
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280103,Inole,1401291,Mylakunta thanda (Mini),16.4587,78.7357
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280102,Hazipoor,1401292,Nadimpally (Mini),16.4166,78.6822
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280102,Hazipoor,1401293,Nakkarlapenta (Mini),16.4029,78.6797
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280104,Siddapoor,1401294,Padmaram thanda (Mini),16.5354,78.8497
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280101,Achampet,1401295,Palkapally (Mini),16.4113,78.6004
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280102,Hazipoor,1401296,Peerlabai thanda (Mini),16.3891,78.6887
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280104,Siddapoor,1401297,Puldevibandathanda (Mini),16.5298,78.8962
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280103,Inole,1401298,Shivar thanda (Mini),16.4569,78.7652
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280104,Siddapoor,1401299,Siddapoor chenchu colony (Mini),16.5384,78.8519
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280103,Inole,1401300,Vonkamuthi thnada (Mini),16.4746,78.7358
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280103,Inole,1401301,Yeddumitta thanda (Mini),16.4964,78.7267
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280105,Amrabad,1401347,Amrabad (Mini),16.373,78.8339
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280107,Padra,1401348,CHINTLAKUNTA CHENCHU COLONY(Mini),16.4157466,78.9530417
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280108,Udimilla,1401349,Bhapanipaduthanda (Mini),16.3529616,79.0731333
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280107,Padra,1401350,Chitlamkunta (Mini),16.4154,78.9682
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280105,Amrabad,1401351,Edulabaithanda (Mini),16.3834,78.8349
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280105,Amrabad,1401352,Kommanpenta (Mini),16.3769795,78.8303723
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280106,Mannanoor,1401353,Jangamreddypally (Mini),16.3874,78.831
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280107,Padra,1401354,Kandlakunta (Mini),16.4163,78.8855
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280107,Padra,1401355,Kodonipally (Mini),16.4358,78.8778
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280105,Amrabad,1401356,Laxmapoor (Mini),16.3863,78.9165
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280108,Udimilla,1401357,Maddimadugu I (Mini),16.3523,79.0705
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280108,Udimilla,1401358,Maddimadugu-II (Mini),16.2526268,78.8377334
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280105,Amrabad,1401359,Madhavanipally (Mini),16.38,78.8671
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280106,Mannanoor,1401360,Mallapoor (Mini),16.2278,78.7119
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280106,Mannanoor,1401361,Mannanoor (Mini),16.3702,78.7604
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280108,Udimilla,1401362,Maradugu (Mini),16.3529617,79.0731337
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280108,Udimilla,1401363,Maraduguthanda (Mini),16.3571508,79.0530295
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280107,Padra,1401364,Padara (Mini),16.4347,78.8771
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280107,Padra,1401365,Padra-II (Mini),16.4356,78.8766
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280108,Udimilla,1401366,Pallarutipenta (Mini),16.3529618,79.073134
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280108,Udimilla,1401367,Petranchenu (Mini),16.4156,78.9366
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280107,Padra,1401368,Rayalgandi (Mini),16.4081,78.8763
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280105,Amrabad,1401369,Thirumalapoor-I (Mini),16.3516,78.8941
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280105,Amrabad,1401370,Thirumalapoor-II (Mini),16.438802,78.6996097
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280108,Udimilla,1401371,Udimilla (Mini),16.4363011,78.875595
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280106,Mannanoor,1401372,Vatuvarlapally-I (Mini),16.2473,78.7956
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280106,Mannanoor,1401373,Vatuvarlapally-II (Mini),16.2472,78.7956
28,NAGARKURNOOL,2801,ACHAMPETA (R) ,280106,Mannanoor,1401374,Venkateshwarlabai (Mini),16.384,78.7559
23,RANGAREDDY,2301,AMANGAL,230109,Amangal,1402001,Amangal-I,16.8464,78.5327
23,RANGAREDDY,2301,AMANGAL,230109,Amangal,1402002,Amangal-II,16.8507,78.5344
23,RANGAREDDY,2301,AMANGAL,230109,Amangal,1402003,Amangal-III,16.8463,78.5269
23,RANGAREDDY,2301,AMANGAL,230109,Amangal,1402004,Amangal-IV,16.8515,78.5318
23,RANGAREDDY,2301,AMANGAL,230109,Amangal,1402005,Amangal-V,16.8482,78.5337
23,RANGAREDDY,2301,AMANGAL,230109,Amangal,1402006,Amangal-VI,16.8491,78.5331
23,RANGAREDDY,2301,AMANGAL,230109,Amangal,1402007,Amangal-VII,16.8494,78.5286
23,RANGAREDDY,2301,AMANGAL,230109,Amangal,1402008,Amangal-VIII,16.8515,78.5318
23,RANGAREDDY,2301,AMANGAL,230109,Amangal,1402009,Amangal-IX,16.8502,78.534
23,RANGAREDDY,2301,AMANGAL,230109,Amangal,1402010,Amangal-X,16.8463,78.5269
23,RANGAREDDY,2301,AMANGAL,230109,Amangal,1402011,Jangareddypally-2,16.848,78.556
23,RANGAREDDY,2301,AMANGAL,230109,Amangal,1402012,Nuchukunta(T),16.8412,78.5647
23,RANGAREDDY,2301,AMANGAL,230109,Amangal,1402013,Meddigadda(T),16.8274,78.5411
23,RANGAREDDY,2301,AMANGAL,230109,Amangal,1402014,Meddigadda(T)-II,16.8274,78.5411
23,RANGAREDDY,2301,AMANGAL,230109,Amangal,1402015,Sankatonpally,16.8231,78.5116
23,RANGAREDDY,2301,AMANGAL,230109,Amangal,1402016,Muthozpally,16.8721,78.5357
23,RANGAREDDY,2301,AMANGAL,230109,Amangal,1402017,Chinthalpally,16.8451,78.4955
23,RANGAREDDY,2301,AMANGAL,230109,Amangal,1402018,Mangalpally,16.8508,78.511
23,RANGAREDDY,2301,AMANGAL,230110,Akuthotapally,1402019,Singampally,16.844,78.6066
23,RANGAREDDY,2301,AMANGAL,230110,Akuthotapally,1402020,Akuthotapally-I,16.8716,78.6024
23,RANGAREDDY,2301,AMANGAL,230110,Akuthotapally,1402021,Akuthotapally-II,16.8721,78.599
23,RANGAREDDY,2301,AMANGAL,230109,Amangal,1402022,Sakibanda(T),16.8431,78.5741
23,RANGAREDDY,2301,AMANGAL,230110,Akuthotapally,1402023,Polepally,16.809,78.6071
23,RANGAREDDY,2301,AMANGAL,230110,Akuthotapally,1402024,Maleplally,16.837,78.5823
23,RANGAREDDY,2301,AMANGAL,230110,Akuthotapally,1402025,Shettupally-I,16.8874,78.6192
23,RANGAREDDY,2301,AMANGAL,230109,Amangal,1402026,Chindarainapally(T),16.8789,78.5343
23,RANGAREDDY,2301,AMANGAL,230104,Kadthal,1402027,Kadthal-I,16.9689,78.4479
23,RANGAREDDY,2301,AMANGAL,230104,Kadthal,1402028,Kadthal-II,16.984,78.4983
23,RANGAREDDY,2301,AMANGAL,230104,Kadthal,1402029,Kadthal-III,16.9873,78.4995
23,RANGAREDDY,2301,AMANGAL,230104,Kadthal,1402030,Kadthal-IV,16.9821,78.5002
23,RANGAREDDY,2301,AMANGAL,230104,Kadthal,1402031,Gangumalla(T),16.974,78.5235
23,RANGAREDDY,2301,AMANGAL,230105,Karkalpahad,1402032,Karkalphand,16.9267,78.5242
23,RANGAREDDY,2301,AMANGAL,230105,Karkalpahad,1402033,Govindaipally,16.937,78.5314
23,RANGAREDDY,2301,AMANGAL,230105,Karkalpahad,1402034,Vasudevpoor,16.9205117,78.6467886
23,RANGAREDDY,2301,AMANGAL,230105,Karkalpahad,1402035,Ekvaipally-I,16.9267333,78.5634235
